#Horizon flight at 1000psi,,,,,
#10th August 2024,,,,,
time,altitude f,temperature,Voltage,speed,speed averaged
s,feet,F,V,f/s,f/s
157.25,1676,78.9,8.2,-40,-26.66666667
157.3,1675,78.9,8.2,-20,-33.33333333
157.35,1673,78.9,8.2,-40,-26.66666667
157.4,1672,78.9,8.2,-20,-33.33333333
157.45,1670,78.9,8.2,-40,-26.66666667
157.5,1669,78.9,8.2,-20,-33.33333333
157.55,1667,78.9,8.2,-40,-26.66666667
157.6,1666,78.9,8.2,-20,-26.66666667
157.65,1665,78.9,8.2,-20,-26.66666667
157.7,1663,78.9,8.2,-40,-20
157.75,1663,78.9,8.2,0,-33.33333333
157.8,1660,78.9,8.2,-60,-33.33333333
157.85,1658,78.9,8.2,-40,-33.33333333
157.9,1658,78.9,8.2,0,-20
157.95,1657,78.9,8.2,-20,-26.66666667
158,1654,78.9,8.2,-60,-33.33333333
158.05,1653,78.9,8.2,-20,-33.33333333
158.1,1652,78.9,8.2,-20,-20
158.15,1651,78.9,8.2,-20,-26.66666667
158.2,1649,78.9,8.2,-40,-33.33333333
158.25,1647,78.9,8.2,-40,-26.66666667
158.3,1647,78.9,8.2,0,-33.33333333
158.35,1644,78.9,8.2,-60,-26.66666667
158.4,1643,78.9,8.2,-20,-33.33333333
158.45,1642,78.9,8.2,-20,-26.66666667
158.5,1640,78.9,8.2,-40,-26.66666667
158.55,1639,78.9,8.2,-20,-40
158.6,1636,78.9,8.2,-60,-33.33333333
158.65,1635,78.9,8.2,-20,-46.66666667
158.7,1632,78.9,8.2,-60,-26.66666667
158.75,1632,78.9,8.2,0,-33.33333333
158.8,1630,78.9,8.2,-40,-6.666666667
158.85,1631,78.9,8.2,20,-26.66666667
158.9,1628,78.9,8.2,-60,-26.66666667
158.95,1626,78.9,8.2,-40,-40
159,1625,78.9,8.2,-20,-33.33333333
159.05,1623,78.9,8.2,-40,-20
159.1,1623,78.9,8.2,0,-26.66666667
159.15,1621,78.9,8.2,-40,-26.66666667
159.2,1619,78.9,8.2,-40,-26.66666667
159.25,1619,78.8,8.2,0,-33.33333333
159.3,1616,78.8,8.2,-60,-26.66666667
159.35,1615,78.9,8.2,-20,-40
159.4,1613,78.9,8.2,-40,-33.33333333
159.45,1611,78.9,8.2,-40,-20
159.5,1612,78.8,8.2,20,-20
159.55,1610,78.9,8.2,-40,-20
159.6,1608,78.9,8.2,-40,-33.33333333
159.65,1607,78.9,8.2,-20,-33.33333333
159.7,1605,78.8,8.2,-40,-33.33333333
159.75,1603,78.8,8.2,-40,-33.33333333
159.8,1602,78.9,8.2,-20,-26.66666667
159.85,1601,78.8,8.2,-20,-20
159.9,1600,78.8,8.2,-20,-33.33333333
159.95,1597,78.8,8.2,-60,-33.33333333
160,1596,78.8,8.2,-20,-33.33333333
160.05,1595,78.8,8.2,-20,-26.66666667
160.1,1593,78.8,8.2,-40,-20
160.15,1593,78.8,8.2,0,-26.66666667
160.2,1591,78.8,8.2,-40,-33.33333333
160.25,1588,78.8,8.2,-60,-46.66666667
160.3,1586,78.8,8.2,-40,-40
160.35,1585,78.8,8.2,-20,-20
160.4,1585,78.8,8.2,0,-20
160.45,1583,78.8,8.2,-40,-26.66666667
160.5,1581,78.8,8.2,-40,-33.33333333
160.55,1580,78.8,8.2,-20,-26.66666667
160.6,1579,78.8,8.2,-20,-20
160.65,1578,78.8,8.2,-20,-26.66666667
160.7,1576,78.8,8.2,-40,-26.66666667
160.75,1575,78.8,8.2,-20,-33.33333333
160.8,1573,78.8,8.2,-40,-33.33333333
160.85,1571,78.8,8.2,-40,-40
160.9,1569,78.8,8.2,-40,-26.66666667
160.95,1569,78.8,8.2,0,-26.66666667
161,1567,78.8,8.2,-40,-26.66666667
161.05,1565,78.8,8.2,-40,-40
161.1,1563,78.8,8.2,-40,-33.33333333
161.15,1562,78.8,8.2,-20,-26.66666667
161.2,1561,78.8,8.2,-20,-20
161.25,1560,78.8,8.2,-20,-33.33333333
161.3,1557,78.8,8.2,-60,-33.33333333
161.35,1556,78.8,8.2,-20,-40
161.4,1554,78.8,8.2,-40,-33.33333333
161.45,1552,78.8,8.2,-40,-33.33333333
161.5,1551,78.8,8.2,-20,-26.66666667
161.55,1550,78.8,8.2,-20,-13.33333333
161.6,1550,78.8,8.2,0,-26.66666667
161.65,1547,78.8,8.2,-60,-20
161.7,1547,78.8,8.2,0,-20
161.75,1547,78.8,8.2,0,-13.33333333
161.8,1545,78.8,8.2,-40,-26.66666667
161.85,1543,78.8,8.2,-40,-46.66666667
161.9,1540,78.8,8.2,-60,-33.33333333
161.95,1540,78.8,8.2,0,-33.33333333
162,1538,78.8,8.2,-40,-20
162.05,1537,78.8,8.2,-20,-33.33333333
162.1,1535,78.8,8.2,-40,-26.66666667
162.15,1534,78.8,8.2,-20,-26.66666667
162.2,1533,78.8,8.2,-20,-26.66666667
162.25,1531,78.8,8.2,-40,-33.33333333
162.3,1529,78.8,8.2,-40,-20
162.35,1530,78.8,8.2,20,-20
162.4,1528,78.8,8.2,-40,-20
162.45,1526,78.8,8.2,-40,-46.66666667
162.5,1523,78.8,8.2,-60,-40
162.55,1522,78.8,8.2,-20,-33.33333333
162.6,1521,78.8,8.2,-20,-26.66666667
162.65,1519,78.8,8.2,-40,-26.66666667
162.7,1518,78.8,8.2,-20,-26.66666667
162.75,1517,78.8,8.2,-20,-20
162.8,1516,78.8,8.2,-20,-26.66666667
162.85,1514,78.8,8.2,-40,-26.66666667
162.9,1513,78.7,8.2,-20,-33.33333333
162.95,1511,78.7,8.2,-40,-33.33333333
163,1509,78.7,8.2,-40,-33.33333333
163.05,1508,78.7,8.2,-20,-33.33333333
163.1,1506,78.7,8.2,-40,-20
163.15,1506,78.8,8.2,0,-20
163.2,1505,78.7,8.2,-20,-26.66666667
163.25,1502,78.7,8.2,-60,-40
163.3,1500,78.7,8.2,-40,-26.66666667
163.35,1501,78.7,8.2,20,-20
163.4,1499,78.7,8.2,-40,-20
163.45,1497,78.7,8.2,-40,-33.33333333
163.5,1496,78.7,8.2,-20,-26.66666667
163.55,1495,78.7,8.2,-20,-26.66666667
163.6,1493,78.7,8.2,-40,-33.33333333
163.65,1491,78.7,8.2,-40,-33.33333333
163.7,1490,78.7,8.2,-20,-20
163.75,1490,78.7,8.2,0,-20
163.8,1488,78.7,8.2,-40,-13.33333333
163.85,1488,78.7,8.2,0,-20
163.9,1487,78.7,8.2,-20,-20
163.95,1485,78.7,8.2,-40,-33.33333333
164,1483,78.7,8.2,-40,-40
164.05,1481,78.7,8.2,-40,-33.33333333
164.1,1480,78.7,8.2,-20,-26.66666667
164.15,1479,78.7,8.2,-20,-26.66666667
164.2,1477,78.7,8.2,-40,-26.66666667
164.25,1476,78.7,8.2,-20,-26.66666667
164.3,1475,78.7,8.2,-20,-26.66666667
164.35,1473,78.7,8.2,-40,-26.66666667
164.4,1472,78.7,8.2,-20,-33.33333333
164.45,1470,78.7,8.2,-40,-20
164.5,1470,78.7,8.2,0,-33.33333333
164.55,1467,78.7,8.2,-60,-33.33333333
164.6,1465,78.7,8.2,-40,-33.33333333
164.65,1465,78.7,8.2,0,-26.66666667
164.7,1463,78.7,8.2,-40,-20
164.75,1462,78.7,8.2,-20,-26.66666667
164.8,1461,78.7,8.2,-20,-20
164.85,1460,78.7,8.2,-20,-20
164.9,1459,78.7,8.2,-20,-20
164.95,1458,78.7,8.2,-20,-26.66666667
165,1456,78.7,8.2,-40,-26.66666667
165.05,1455,78.7,8.2,-20,-26.66666667
165.1,1454,78.7,8.2,-20,-26.66666667
165.15,1452,78.7,8.2,-40,-33.33333333
165.2,1450,78.7,8.2,-40,-26.66666667
165.25,1450,78.7,8.2,0,-26.66666667
165.3,1448,78.7,8.2,-40,-26.66666667
165.35,1446,78.7,8.2,-40,-40
165.4,1444,78.7,8.2,-40,-33.33333333
165.45,1443,78.7,8.2,-20,-33.33333333
165.5,1441,78.7,8.2,-40,-13.33333333
165.55,1442,78.7,8.2,20,-20
165.6,1440,78.7,8.2,-40,-20
165.65,1438,78.7,8.2,-40,-33.33333333
165.7,1437,78.7,8.2,-20,-33.33333333
165.75,1435,78.7,8.2,-40,-26.66666667
165.8,1434,78.7,8.2,-20,-26.66666667
165.85,1433,78.7,8.2,-20,-26.66666667
165.9,1431,78.7,8.2,-40,-26.66666667
165.95,1430,78.7,8.2,-20,-20
166,1430,78.7,8.2,0,-20
166.05,1428,78.7,8.2,-40,-26.66666667
166.1,1426,78.7,8.2,-40,-26.66666667
166.15,1426,78.7,8.2,0,-20
166.2,1425,78.7,8.2,-20,-20
166.25,1423,78.7,8.2,-40,-26.66666667
166.3,1422,78.7,8.2,-20,-26.66666667
166.35,1421,78.7,8.2,-20,-26.66666667
166.4,1419,78.7,8.2,-40,-26.66666667
166.45,1418,78.7,8.2,-20,-40
166.5,1415,78.7,8.2,-60,-33.33333333
166.55,1414,78.7,8.2,-20,-40
166.6,1412,78.7,8.2,-40,-20
166.65,1412,78.7,8.2,0,-33.33333333
166.7,1409,78.7,8.2,-60,-20
166.75,1409,78.7,8.2,0,-40
166.8,1406,78.7,8.2,-60,-26.66666667
166.85,1405,78.7,8.2,-20,-20
166.9,1406,78.7,8.2,20,-20
166.95,1403,78.7,8.2,-60,-20
167,1402,78.7,8.2,-20,-46.66666667
167.05,1399,78.7,8.2,-60,-33.33333333
167.1,1398,78.7,8.2,-20,-33.33333333
167.15,1397,78.7,8.2,-20,-20
167.2,1396,78.6,8.2,-20,-40
167.25,1392,78.7,8.2,-80,-26.66666667
167.3,1393,78.7,8.2,20,-40
167.35,1390,78.6,8.2,-60,-20
167.4,1389,78.7,8.2,-20,-33.33333333
167.45,1388,78.6,8.2,-20,-20
167.5,1387,78.6,8.2,-20,-20
167.55,1386,78.7,8.2,-20,-20
167.6,1385,78.6,8.2,-20,-26.66666667
167.65,1383,78.6,8.2,-40,-26.66666667
167.7,1382,78.6,8.2,-20,-33.33333333
167.75,1380,78.6,8.2,-40,-26.66666667
167.8,1379,78.6,8.2,-20,-33.33333333
167.85,1377,78.6,8.2,-40,-26.66666667
167.9,1376,78.6,8.2,-20,-33.33333333
167.95,1374,78.6,8.2,-40,-26.66666667
168,1373,78.6,8.2,-20,-33.33333333
168.05,1371,78.6,8.2,-40,-33.33333333
168.1,1369,78.6,8.2,-40,-33.33333333
168.15,1368,78.6,8.2,-20,-26.66666667
168.2,1367,78.6,8.2,-20,-20
168.25,1366,78.6,8.2,-20,-26.66666667
168.3,1364,78.6,8.2,-40,-26.66666667
168.35,1363,78.6,8.2,-20,-33.33333333
168.4,1361,78.6,8.2,-40,-33.33333333
168.45,1359,78.6,8.2,-40,-33.33333333
168.5,1358,78.6,8.2,-20,-6.666666667
168.55,1360,78.6,8.2,40,6.666666667
168.6,1360,78.6,8.2,0,6.666666667
168.65,1359,78.6,8.2,-20,-33.33333333
168.7,1355,78.6,8.2,-80,-40
168.75,1354,78.6,8.2,-20,-53.33333333
168.8,1351,78.6,8.2,-60,-26.66666667
168.85,1351,78.6,8.2,0,-46.66666667
168.9,1347,78.6,8.2,-80,-26.66666667
168.95,1347,78.6,8.2,0,-33.33333333
169,1346,78.6,8.2,-20,-13.33333333
169.05,1345,78.6,8.2,-20,-26.66666667
169.1,1343,78.6,8.2,-40,-40
169.15,1340,78.6,8.2,-60,-33.33333333
169.2,1340,78.6,8.2,0,-33.33333333
169.25,1338,78.6,8.2,-40,-13.33333333
169.3,1338,78.6,8.2,0,-33.33333333
169.35,1335,78.6,8.2,-60,-33.33333333
169.4,1333,78.6,8.2,-40,-33.33333333
169.45,1333,78.6,8.2,0,-20
169.5,1332,78.6,8.2,-20,-13.33333333
169.55,1331,78.6,8.2,-20,-20
169.6,1330,78.6,8.2,-20,-33.33333333
169.65,1327,78.6,8.2,-60,-33.33333333
169.7,1326,78.6,8.2,-20,-20
169.75,1327,78.6,8.2,20,-13.33333333
169.8,1325,78.6,8.2,-40,-20
169.85,1323,78.6,8.2,-40,-33.33333333
169.9,1322,78.6,8.2,-20,-6.666666667
169.95,1324,78.6,8.2,40,-13.33333333
170,1321,78.6,8.2,-60,-33.33333333
170.05,1317,78.6,8.2,-80,-53.33333333
170.1,1316,78.6,8.2,-20,-33.33333333
170.15,1316,78.6,8.2,0,-6.666666667
170.2,1316,78.6,8.2,0,-20
170.25,1313,78.6,8.2,-60,-33.33333333
170.3,1311,78.6,8.2,-40,-40
170.35,1310,78.6,8.2,-20,-20
170.4,1310,78.6,8.2,0,-20
170.45,1308,78.6,8.2,-40,-26.66666667
170.5,1306,78.6,8.2,-40,-40
170.55,1304,78.6,8.2,-40,-26.66666667
170.6,1304,78.6,8.2,0,-26.66666667
170.65,1302,78.6,8.2,-40,-26.66666667
170.7,1300,78.6,8.2,-40,-33.33333333
170.75,1299,78.6,8.2,-20,-33.33333333
170.8,1297,78.5,8.2,-40,-20
170.85,1297,78.5,8.2,0,-26.66666667
170.9,1295,78.5,8.2,-40,-13.33333333
170.95,1295,78.6,8.2,0,-13.33333333
171,1295,78.5,8.2,0,-13.33333333
171.05,1293,78.5,8.2,-40,-33.33333333
171.1,1290,78.5,8.2,-60,-26.66666667
171.15,1291,78.5,8.2,20,-20
171.2,1290,78.5,8.2,-20,-6.666666667
171.25,1289,78.5,8.2,-20,-26.66666667
171.3,1287,78.5,8.2,-40,-33.33333333
171.35,1285,78.5,8.2,-40,-40
171.4,1283,78.5,8.2,-40,-40
171.45,1281,78.5,8.2,-40,-33.33333333
171.5,1280,78.5,8.2,-20,-26.66666667
171.55,1279,78.5,8.2,-20,-26.66666667
171.6,1277,78.5,8.2,-40,-33.33333333
171.65,1275,78.5,8.2,-40,-33.33333333
171.7,1274,78.5,8.2,-20,-20
171.75,1274,78.5,8.2,0,-20
171.8,1272,78.5,8.2,-40,-26.66666667
171.85,1270,78.5,8.2,-40,-33.33333333
171.9,1269,78.5,8.2,-20,-26.66666667
171.95,1268,78.5,8.2,-20,-26.66666667
172,1266,78.5,8.2,-40,-33.33333333
172.05,1264,78.5,8.2,-40,-26.66666667
172.1,1264,78.5,8.2,0,-20
172.15,1263,78.5,8.2,-20,-20
172.2,1261,78.5,8.2,-40,-13.33333333
172.25,1262,78.5,8.2,20,-26.66666667
172.3,1259,78.5,8.2,-60,-20
172.35,1258,78.5,8.2,-20,-26.66666667
172.4,1258,78.5,8.2,0,-26.66666667
172.45,1255,78.5,8.2,-60,-26.66666667
172.5,1254,78.5,8.2,-20,-26.66666667
172.55,1254,78.5,8.2,0,-26.66666667
172.6,1251,78.5,8.2,-60,-20
172.65,1251,78.5,8.2,0,-26.66666667
172.7,1250,78.5,8.2,-20,-20
172.75,1248,78.5,8.2,-40,-33.33333333
172.8,1246,78.5,8.2,-40,-40
172.85,1244,78.5,8.2,-40,-40
172.9,1242,78.5,8.2,-40,-20
172.95,1243,78.5,8.2,20,-26.66666667
173,1240,78.5,8.2,-60,-20
173.05,1239,78.5,8.2,-20,-40
173.1,1237,78.5,8.2,-40,-26.66666667
173.15,1236,78.5,8.2,-20,-20
173.2,1236,78.5,8.2,0,-20
173.25,1234,78.5,8.2,-40,-33.33333333
173.3,1231,78.5,8.2,-60,-33.33333333
173.35,1231,78.5,8.2,0,-40
173.4,1228,78.5,8.2,-60,-26.66666667
173.45,1227,78.5,8.2,-20,-33.33333333
173.5,1226,78.5,8.2,-20,-20
173.55,1225,78.5,8.2,-20,-20
173.6,1224,78.5,8.2,-20,-20
173.65,1223,78.5,8.2,-20,-13.33333333
173.7,1223,78.5,8.2,0,-26.66666667
173.75,1220,78.5,8.2,-60,-26.66666667
173.8,1219,78.5,8.2,-20,-46.66666667
173.85,1216,78.5,8.2,-60,-26.66666667
173.9,1216,78.5,8.2,0,-33.33333333
173.95,1214,78.5,8.2,-40,-13.33333333
174,1214,78.5,8.2,0,-26.66666667
174.05,1212,78.5,8.2,-40,-26.66666667
174.1,1210,78.5,8.2,-40,-33.33333333
174.15,1209,78.5,8.2,-20,-26.66666667
174.2,1208,78.5,8.2,-20,-13.33333333
174.25,1208,78.5,8.2,0,-26.66666667
174.3,1205,78.5,8.2,-60,-40
174.35,1202,78.5,8.2,-60,-40
174.4,1202,78.5,8.2,0,-20
174.45,1202,78.5,8.2,0,-13.33333333
174.5,1200,78.5,8.2,-40,-26.66666667
174.55,1198,78.5,8.2,-40,-40
174.6,1196,78.5,8.2,-40,-33.33333333
174.65,1195,78.5,8.2,-20,-20
174.7,1195,78.5,8.2,0,-20
174.75,1193,78.5,8.2,-40,-26.66666667
174.8,1191,78.4,8.2,-40,-46.66666667
174.85,1188,78.5,8.2,-60,-33.33333333
174.9,1188,78.5,8.2,0,-26.66666667
174.95,1187,78.4,8.2,-20,-6.666666667
175,1187,78.4,8.2,0,-26.66666667
175.05,1184,78.4,8.2,-60,-20
175.1,1184,78.4,8.2,0,-20
175.15,1184,78.4,8.2,0,-20
175.2,1181,78.4,8.2,-60,-26.66666667
175.25,1180,78.4,8.2,-20,-33.33333333
175.3,1179,78.4,8.2,-20,-26.66666667
175.35,1177,78.4,8.2,-40,-33.33333333
175.4,1175,78.4,8.2,-40,-33.33333333
175.45,1174,78.5,8.2,-20,-33.33333333
175.5,1172,78.5,8.2,-40,-20
175.55,1172,78.4,8.2,0,-26.66666667
175.6,1170,78.4,8.2,-40,-26.66666667
175.65,1168,78.4,8.2,-40,-46.66666667
175.7,1165,78.4,8.2,-60,-33.33333333
175.75,1165,78.4,8.2,0,-26.66666667
175.8,1164,78.4,8.2,-20,-20
175.85,1162,78.4,8.2,-40,-40
175.9,1159,78.4,8.2,-60,-33.33333333
175.95,1159,78.4,8.2,0,-26.66666667
176,1158,78.4,8.2,-20,-20
176.05,1156,78.4,8.2,-40,-33.33333333
176.1,1154,78.4,8.2,-40,-33.33333333
176.15,1153,78.4,8.2,-20,-26.66666667
176.2,1152,78.4,8.2,-20,-20
176.25,1151,78.4,8.2,-20,-20
176.3,1150,78.4,8.2,-20,-33.33333333
176.35,1147,78.4,8.2,-60,-26.66666667
176.4,1147,78.4,8.2,0,-33.33333333
176.45,1145,78.4,8.2,-40,-26.66666667
176.5,1143,78.4,8.2,-40,-40
176.55,1141,78.4,8.2,-40,-26.66666667
176.6,1141,78.4,8.2,0,-26.66666667
176.65,1139,78.4,8.2,-40,-20
176.7,1138,78.4,8.2,-20,-26.66666667
176.75,1137,78.4,8.2,-20,-20
176.8,1136,78.4,8.2,-20,-20
176.85,1135,78.4,8.2,-20,-20
176.9,1134,78.4,8.2,-20,-20
176.95,1133,78.4,8.2,-20,-40
177,1129,78.4,8.2,-80,-26.66666667
177.05,1130,78.4,8.2,20,-33.33333333
177.1,1128,78.4,8.2,-40,-13.33333333
177.15,1127,78.4,8.2,-20,-33.33333333
177.2,1125,78.4,8.2,-40,-26.66666667
177.25,1124,78.4,8.2,-20,-26.66666667
177.3,1123,78.4,8.2,-20,-33.33333333
177.35,1120,78.4,8.2,-60,-26.66666667
177.4,1120,78.4,8.2,0,-40
177.45,1117,78.4,8.2,-60,-33.33333333
177.5,1115,78.4,8.2,-40,-40
177.55,1114,78.4,8.2,-20,-33.33333333
177.6,1112,78.4,8.2,-40,-26.66666667
177.65,1111,78.4,8.2,-20,-26.66666667
177.7,1110,78.4,8.2,-20,-20
177.75,1109,78.4,8.2,-20,-26.66666667
177.8,1107,78.4,8.2,-40,-26.66666667
177.85,1106,78.4,8.2,-20,-26.66666667
177.9,1105,78.4,8.2,-20,-13.33333333
177.95,1105,78.4,8.2,0,-13.33333333
178,1104,78.4,8.2,-20,-13.33333333
178.05,1103,78.4,8.2,-20,-33.33333333
178.1,1100,78.4,8.2,-60,-26.66666667
178.15,1100,78.4,8.2,0,-40
178.2,1097,78.4,8.2,-60,-20
178.25,1097,78.4,8.2,0,-20
178.3,1097,78.3,8.2,0,-13.33333333
178.35,1095,78.4,8.2,-40,-33.33333333
178.4,1092,78.3,8.2,-60,-53.33333333
178.45,1089,78.4,8.2,-60,-46.66666667
178.5,1088,78.3,8.2,-20,-26.66666667
178.55,1088,78.3,8.2,0,-20
178.6,1086,78.3,8.2,-40,-20
178.65,1085,78.3,8.2,-20,-33.33333333
178.7,1083,78.4,8.2,-40,-20
178.75,1083,78.3,8.2,0,-26.66666667
178.8,1081,78.3,8.2,-40,-20
178.85,1080,78.3,8.2,-20,-40
178.9,1077,78.3,8.2,-60,-26.66666667
178.95,1077,78.3,8.2,0,-33.33333333
179,1075,78.3,8.2,-40,-20
179.05,1074,78.3,8.2,-20,-26.66666667
179.1,1073,78.3,8.2,-20,-33.33333333
179.15,1070,78.3,8.2,-60,-40
179.2,1068,78.3,8.2,-40,-46.66666667
179.25,1066,78.3,8.2,-40,-33.33333333
179.3,1065,78.3,8.2,-20,-33.33333333
179.35,1063,78.3,8.2,-40,-20
179.4,1063,78.3,8.2,0,-26.66666667
179.45,1061,78.3,8.2,-40,-33.33333333
179.5,1058,78.3,8.2,-60,-46.66666667
179.55,1056,78.3,8.2,-40,-40
179.6,1055,78.3,8.2,-20,-13.33333333
179.65,1056,78.3,8.2,20,-13.33333333
179.7,1054,78.3,8.2,-40,-20
179.75,1052,78.3,8.2,-40,-40
179.8,1050,78.3,8.2,-40,-33.33333333
179.85,1049,78.3,8.2,-20,-33.33333333
179.9,1047,78.3,8.2,-40,-26.66666667
179.95,1046,78.3,8.2,-20,-40
180,1043,78.3,8.2,-60,-40
180.05,1041,78.3,8.2,-40,-40
180.1,1040,78.3,8.2,-20,-26.66666667
180.15,1039,78.3,8.2,-20,-26.66666667
180.2,1037,78.3,8.2,-40,-26.66666667
180.25,1036,78.3,8.2,-20,-6.666666667
180.3,1038,78.3,8.2,40,-26.66666667
180.35,1033,78.3,8.2,-100,-20
180.4,1033,78.3,8.2,0,-46.66666667
180.45,1031,78.3,8.2,-40,-20
180.5,1030,78.3,8.2,-20,-33.33333333
180.55,1028,78.3,8.2,-40,-40
180.6,1025,78.3,8.2,-60,-26.66666667
180.65,1026,78.3,8.2,20,-26.66666667
180.7,1024,78.3,8.2,-40,-33.33333333
180.75,1020,78.3,8.2,-80,-40
180.8,1020,78.3,8.2,0,-40
180.85,1018,78.3,8.2,-40,-13.33333333
180.9,1018,78.3,8.2,0,-13.33333333
180.95,1018,78.3,8.2,0,-13.33333333
181,1016,78.3,8.2,-40,-33.33333333
181.05,1013,78.3,8.2,-60,-33.33333333
181.1,1013,78.3,8.2,0,-40
181.15,1010,78.3,8.2,-60,-26.66666667
181.2,1009,78.3,8.2,-20,-40
181.25,1007,78.3,8.2,-40,-26.66666667
181.3,1006,78.3,8.2,-20,-33.33333333
181.35,1004,78.3,8.2,-40,-33.33333333
181.4,1002,78.3,8.2,-40,-26.66666667
181.45,1002,78.3,8.2,0,-40
181.5,998,78.3,8.2,-80,-33.33333333
181.55,997,78.3,8.2,-20,-40
181.6,996,78.3,8.2,-20,-20
181.65,995,78.3,8.2,-20,-26.66666667
181.7,993,78.3,8.2,-40,-33.33333333
181.75,991,78.3,8.2,-40,-33.33333333
181.8,990,78.3,8.2,-20,-33.33333333
181.85,988,78.3,8.2,-40,-26.66666667
181.9,987,78.3,8.2,-20,-33.33333333
181.95,985,78.3,8.2,-40,-26.66666667
182,984,78.3,8.2,-20,-33.33333333
182.05,982,78.3,8.2,-40,-26.66666667
182.1,981,78.3,8.2,-20,-26.66666667
182.15,980,78.3,8.2,-20,-26.66666667
182.2,978,78.3,8.2,-40,-26.66666667
182.25,977,78.3,8.2,-20,-26.66666667
182.3,976,78.3,8.2,-20,-33.33333333
182.35,973,78.3,8.2,-60,-33.33333333
182.4,972,78.3,8.2,-20,-33.33333333
182.45,971,78.3,8.2,-20,-26.66666667
182.5,969,78.3,8.2,-40,-33.33333333
182.55,967,78.3,8.2,-40,-33.33333333
182.6,966,78.3,8.2,-20,-26.66666667
182.65,965,78.3,8.2,-20,-26.66666667
182.7,963,78.3,8.2,-40,-26.66666667
182.75,962,78.3,8.2,-20,-33.33333333
182.8,960,78.3,8.2,-40,-26.66666667
182.85,959,78.3,8.2,-20,-26.66666667
182.9,958,78.3,8.2,-20,-26.66666667
182.95,956,78.3,8.2,-40,-26.66666667
183,955,78.3,8.2,-20,-33.33333333
183.05,953,78.3,8.2,-40,-26.66666667
183.1,952,78.3,8.2,-20,-33.33333333
183.15,950,78.3,8.2,-40,-26.66666667
183.2,949,78.3,8.2,-20,-26.66666667
183.25,948,78.2,8.2,-20,-26.66666667
183.3,946,78.2,8.2,-40,-26.66666667
183.35,945,78.2,8.2,-20,-26.66666667
183.4,944,78.3,8.2,-20,-33.33333333
183.45,941,78.2,8.2,-60,-46.66666667
183.5,938,78.3,8.2,-60,-33.33333333
183.55,939,78.2,8.2,20,-26.66666667
183.6,937,78.2,8.2,-40,-20
183.65,935,78.2,8.2,-40,-40
183.7,933,78.3,8.2,-40,-26.66666667
183.75,933,78.2,8.2,0,-20
183.8,932,78.2,8.2,-20,-20
183.85,930,78.2,8.2,-40,-26.66666667
183.9,929,78.2,8.2,-20,-20
183.95,929,78.2,8.2,0,-26.66666667
184,926,78.2,8.2,-60,-33.33333333
184.05,924,78.2,8.2,-40,-53.33333333
184.1,921,78.2,8.2,-60,-33.33333333
184.15,921,78.2,8.2,0,-33.33333333
184.2,919,78.2,8.2,-40,-20
184.25,918,78.2,8.2,-20,-26.66666667
184.3,917,78.2,8.2,-20,-20
184.35,916,78.2,8.2,-20,-33.33333333
184.4,913,78.2,8.2,-60,-33.33333333
184.45,912,78.2,8.2,-20,-40
184.5,910,78.2,8.2,-40,-26.66666667
184.55,909,78.2,8.2,-20,-26.66666667
184.6,908,78.2,8.2,-20,-26.66666667
184.65,906,78.2,8.2,-40,-26.66666667
184.7,905,78.2,8.2,-20,-20
184.75,905,78.2,8.2,0,-20
184.8,903,78.2,8.2,-40,-26.66666667
184.85,901,78.2,8.2,-40,-26.66666667
184.9,901,78.2,8.2,0,-26.66666667
184.95,899,78.2,8.2,-40,-20
185,898,78.2,8.2,-20,-46.66666667
185.05,894,78.2,8.2,-80,-40
185.1,893,78.2,8.2,-20,-46.66666667
185.15,891,78.2,8.2,-40,-26.66666667
185.2,890,78.2,8.2,-20,-40
185.25,887,78.2,8.2,-60,-26.66666667
185.3,887,78.2,8.2,0,-26.66666667
185.35,886,78.2,8.2,-20,-20
185.4,884,78.2,8.2,-40,-33.33333333
185.45,882,78.2,8.2,-40,-40
185.5,880,78.2,8.2,-40,-40
185.55,878,78.2,8.2,-40,-33.33333333
185.6,877,78.2,8.2,-20,-26.66666667
185.65,876,78.2,8.2,-20,-13.33333333
185.7,876,78.2,8.2,0,-20
185.75,874,78.2,8.2,-40,-26.66666667
185.8,872,78.2,8.2,-40,-33.33333333
185.85,871,78.2,8.2,-20,-26.66666667
185.9,870,78.2,8.2,-20,-20
185.95,869,78.2,8.2,-20,-13.33333333
186,869,78.2,8.2,0,-33.33333333
186.05,865,78.2,8.2,-80,-40
186.1,863,78.2,8.2,-40,-46.66666667
186.15,862,78.2,8.2,-20,-26.66666667
186.2,861,78.2,8.2,-20,-26.66666667
186.25,859,78.2,8.2,-40,-40
186.3,856,78.2,8.2,-60,-33.33333333
186.35,856,78.2,8.2,0,-26.66666667
186.4,855,78.2,8.2,-20,-6.666666667
186.45,855,78.2,8.2,0,-33.33333333
186.5,851,78.2,8.2,-80,-26.66666667
186.55,851,78.2,8.2,0,-46.66666667
186.6,848,78.2,8.2,-60,-33.33333333
186.65,846,78.2,8.2,-40,-33.33333333
186.7,846,78.2,8.2,0,-40
186.75,842,78.2,8.2,-80,-20
186.8,843,78.2,8.2,20,-40
186.85,840,78.2,8.2,-60,-13.33333333
186.9,840,78.2,8.2,0,-40
186.95,837,78.2,8.2,-60,-13.33333333
187,838,78.2,8.2,20,-20
